160.53283762931824,200.0,0.932557359338659,0.12812444792935676,0.4486072577967777
160.60568761825562,200.0,0.23608897695197611,0.3965807272960262,0.4535354350928192
154.7599058151245,96.0,0.6697460368034801,0.935539070806032,0.4857466854416671
141.0908772945404,174.0,0.3132735169322752,0.5245481595728715,0.44098349344395255
142.199054479599,105.0,0.2295772137298256,0.5344139089470171,0.44544240459904805
153.47290635108948,185.0,0.45720480798698837,0.43069856718470856,0.4421457835575412
157.40722370147705,190.0,0.7783892363365337,0.7159705159683644,0.46991701852791895
176.9723002910614,166.0,0.09280080864073793,0.5181525489418891,0.46140557313061215
147.38093447685242,177.0,0.8291469073671418,0.8296033593941838,0.4598145303423744
153.71737384796143,76.0,0.05924320130156348,0.6705280400689456,0.4575817113517315
150.88831520080566,112.0,0.1501444879711323,1.0,0.46601935206580786
157.62865161895752,196.0,0.5771305172515078,1.0,0.44778877256208716
136.83938908576965,30.0,0.7137833389735256,0.07911845160262752,0.47684623420683486
159.0759618282318,197.0,0.671898373579561,0.1020593526685029,0.43408394941301304
147.91071224212646,49.0,0.7389238111965418,0.8676941184703034,0.5175554849874572
139.16661262512207,30.0,0.8996103388407588,1.0,0.5134757790152905
138.90387868881226,30.0,0.6844372187761008,1.0,0.48375316466812346
139.27326798439026,30.0,1.0,1.0,0.5214135921181804
140.0567934513092,63.0,1.0,1.0,0.5131362390722221
139.6573507785797,30.0,1.0,0.5864379197453357,0.5347501754770091
140.31104969978333,30.0,1.0,0.6607633715850709,0.4978984525223158
139.97967791557312,32.0,0.9985005422175038,0.05422832438609461,0.49078341328540426
136.98255157470703,30.0,1.0,1.0,0.5112731093433742
151.87966680526733,93.0,0.9901592540454582,0.9777080513335656,0.4864265861563097
137.4000186920166,37.0,0.009411364368749233,0.0020586375300054587,0.3873511438101246
138.72834849357605,30.0,1.0,0.7000281364927733,0.46551699286740084
140.24232578277588,30.0,1.0,1.0,0.506653229786635
140.25342226028442,30.0,1.0,1.0,0.5130588585123755
157.41968703269958,196.0,0.015996105367330208,0.9921220904033496,0.47492260027620364
137.9517285823822,30.0,1.0,1.0,0.5120026790183724
138.1127152442932,30.0,0.4761512147733431,0.9944552951218402,0.5270512963698668
138.16406655311584,30.0,0.7363625349865422,1.0,0.51908969146628
139.28992915153503,30.0,0.7165163316049924,1.0,0.5226354494035783
139.61062717437744,30.0,0.6903009814751384,1.0,0.5010720743712953
137.53908443450928,31.0,0.15571058960666054,0.996288050928082,0.5110561778154906
136.47609496116638,30.0,0.0,1.0,0.49231291589576726
136.74329090118408,30.0,0.5893792955353762,1.0,0.4752364269222689
135.51513814926147,30.0,1.0,1.0,0.5012504986062909
135.65388751029968,30.0,1.0,1.0,0.5108893460846388
133.71308279037476,30.0,0.9925889790298864,0.05138495639853859,0.48203136016417875
159.36552500724792,199.0,0.9987393984635375,0.9924099373508897,0.46226100254731983
134.92297959327698,30.0,1.0,1.0,0.48479030981041554
134.37941360473633,30.0,1.0,1.0,0.5236684555192925
134.86188983917236,32.0,0.03645149636948986,0.9855158682333771,0.4797598558095128
135.5363748073578,30.0,1.0,1.0,0.47364873770589044
141.4153914451599,106.0,0.9880407845845876,0.02405232415274173,0.4687277406433903
135.54816460609436,30.0,0.7026926595388622,1.0,0.4752261611288338
134.59089040756226,31.0,0.996602897520403,0.39639145274619414,0.4847545365571382
151.46444654464722,193.0,0.006784673787703978,0.9743118189683202,0.4682345830521803
133.85932731628418,30.0,1.0,1.0,0.4742539591940085
134.27477097511292,30.0,1.0,1.0,0.4976249876694847
134.5124409198761,30.0,1.0,1.0,0.5030766370795768
135.79439520835876,32.0,0.06019973085258347,0.9906189923277221,0.4862088807066261
135.3380947113037,30.0,1.0,1.0,0.5215393789946453
156.6568615436554,200.0,0.04048469580409953,0.016062653817998655,0.4252778869228767
134.62292885780334,30.0,1.0,1.0,0.49270811676667947
135.05741667747498,30.0,0.5848983954194171,0.5918521858645379,0.4810371729500411
134.51439809799194,30.0,1.0,1.0,0.5218128949474748
135.22279906272888,31.0,0.9980481603039812,0.09942982670752201,0.45536208308394427
169.87514662742615,160.0,0.99872662540712,0.9861339080364349,0.4606317383176898
140.51646280288696,37.0,0.01667313035966889,0.9886777197275266,0.48818766095495014
134.9487063884735,30.0,1.0,1.0,0.48710387188654575
134.15349054336548,30.0,1.0,1.0,0.4657145895690873
157.95307040214539,199.0,0.9788508119399164,0.014075301891553708,0.46221550851191234
134.95315074920654,30.0,0.6590566032971639,1.0,0.504602620697817
135.17098784446716,30.0,0.6590185387565803,1.0,0.49190070812369585
135.79284191131592,30.0,1.0,1.0,0.4928278994309916
134.5829463005066,30.0,0.667071961877353,1.0,0.5159603903056303
136.7070779800415,32.0,0.997269342256556,0.4438044577503021,0.4956836507354974
