26.635557889938354,0.0,1.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,47.15644839187992,0.3823039155826516,693921.7082152354
26.738951444625854,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,44.535421541441444,0.3595077148931774,719523.0080353477
26.741717100143433,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,47.01321376392647,0.39485044437706557,610967.9141166147
26.208308219909668,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,44.25376704081435,0.33093191694654683,582717.9702312492
27.25069236755371,1.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,46.46066670839565,0.4041415390075594,729794.8624022783
26.51298999786377,0.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,2.0,45.91849440604,0.3204021193659321,640804.8168159315
26.62639355659485,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,47.952754662027004,0.33139122498442825,639491.7093713403
26.35030746459961,1.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,44.88837914550054,0.3981747270331034,677361.4022133531
26.932541370391846,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,50.006704249491136,0.38841535740661765,536715.0221363008
28.242171049118042,2.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,49.76157310949965,0.3548816204477427,549229.3809203856
27.955235958099365,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,45.93349272679377,0.3101478520112285,698201.5464378935
28.724515914916992,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,48.76772086686337,0.4551559122501834,553275.1948846463
29.01190447807312,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,51.74008640851848,0.46877113062033915,513367.7565666054
