158.92651963233948,200.0,189.0,52.0,0.999040515324145,0.23608897695197611,0.3971841465687302,0.44801921750407625
152.4825508594513,96.0,144.0,189.0,0.8463109166860173,0.3132735169322752,0.5250236114132986,0.418356598639211
139.23017978668213,105.0,69.0,121.0,0.9139620245792331,0.45720480798698837,0.43126786861752386,0.44315014014168985
150.8476448059082,190.0,162.0,152.0,0.8027575039373651,0.09280080864073793,0.5186343963929472,0.4268178956904186
140.907212972641,177.0,171.0,171.0,0.2730499742167474,0.05924320130156348,0.6708575120288767,0.4121591409137502
138.9322521686554,131.0,144.0,100.0,0.19755089798478126,0.2896296405458125,0.142978015339482,0.4634362736533015
173.45056772232056,163.0,100.0,36.0,0.6240299864773534,0.660635730238003,0.2991967994582917,0.46413982431446504
141.5580415725708,106.0,68.0,42.0,0.46923852643814323,0.0961722604454617,0.9034667963123887,0.37881373487597747
132.5564992427826,50.0,119.0,44.0,0.9168613345297287,0.9104483817931017,0.29963118209750644,0.4504582206229284
136.94924449920654,129.0,126.0,134.0,0.9565356566705224,0.2609789796155569,0.23178440679037643,0.42719132026555356
135.92629981040955,30.0,30.0,30.0,0.0,1.0,0.3674994835217035,0.45950661401725784
159.41594123840332,200.0,30.0,30.0,0.0,0.8664319322179967,0.13638211281156143,0.4526176680502173
135.47513556480408,30.0,200.0,187.0,0.0,0.8414067554194888,0.24221853453337497,0.47184363291668124
136.93722701072693,30.0,200.0,200.0,0.0,1.0,0.001,0.49039103064996264
142.54834485054016,178.0,30.0,200.0,0.25991985176179117,0.2920115641075062,0.001,0.5030496797271848
135.79680275917053,30.0,200.0,200.0,0.603690791314839,1.0,0.001,0.4768593816912577
159.42738008499146,200.0,30.0,200.0,0.0,0.0,0.001,0.47514409559051773
151.65421628952026,95.0,196.0,48.0,1.0,0.37397761054341033,0.001,0.49694873394772254
134.97461557388306,30.0,200.0,30.0,1.0,1.0,0.001,0.4874228582653995
142.69100713729858,107.0,71.0,42.0,0.9902342876192283,0.22840162167823758,0.0014830049980299538,0.489225051481115
159.45275712013245,200.0,46.0,60.0,0.008723766473786478,0.2588870089236886,0.0015230936686058947,0.4691636885637848
134.6502001285553,36.0,45.0,96.0,0.9769058286158995,0.2717394075500427,0.0010430951671625145,0.4757255331625569
157.08458161354065,196.0,44.0,160.0,0.15601768715037437,0.996636964742304,0.00232432855627299,0.4630466810262552
136.7531716823578,30.0,200.0,30.0,0.0,0.0,0.001,0.48776317369483463
137.94855165481567,37.0,170.0,182.0,0.3377144614527194,0.14457916541504448,0.001566401623208809,0.4923537547588244
136.8970549106598,30.0,200.0,30.0,0.0,1.0,0.001,0.4773667483965875
137.2512013912201,30.0,200.0,200.0,1.0,0.0,0.001,0.5023921639843497
141.3698387145996,105.0,200.0,182.0,0.48985174190871766,0.0,0.001,0.48334389515361775
137.8018126487732,32.0,196.0,169.0,0.5848019277533685,0.09583274748887952,0.0048073636295256905,0.5107591190964661
139.6278431415558,37.0,150.0,66.0,0.0821737265538114,0.03493300115033194,0.0038362149810720956,0.5078559756849762
139.83065128326416,37.0,160.0,75.0,0.754214970091669,0.022910496709463993,0.01612581842862817,0.4835505181217314
137.34277486801147,30.0,30.0,200.0,0.0,0.0,0.001,0.4956542978048384
136.82595992088318,30.0,30.0,200.0,0.0,0.0,0.001,0.45432679870955067
158.37537479400635,197.0,196.0,102.0,0.19211704205739139,0.27673193512261324,0.010245931842736478,0.47281738613777996
150.47296452522278,188.0,197.0,76.0,0.41110752786875915,0.786137343180558,0.00690490591315836,0.4721217321437256
141.01382756233215,33.0,32.0,98.0,0.29385585647939644,0.8349909489311026,0.015451170160966428,0.4807830308471858
